start,start_time,end,end_time
Tallinn,2023-05-16 10:17:59,Helsinki,2023-05-16 12:33:20
Helsinki,2023-05-16 13:23:28,Tallinn,2023-05-16 15:33:45
Tallinn,2023-05-16 16:19:00,Helsinki,2023-05-16 18:34:25
Helsinki,2023-05-16 19:49:40,Tallinn,2023-05-16 22:04:43
Tallinn,2023-05-17 04:21:06,Helsinki,2023-05-17 06:31:26
Helsinki,2023-05-17 07:21:39,Tallinn,2023-05-17 09:31:52
Tallinn,2023-05-17 10:17:06,Helsinki,2023-05-17 12:32:34
Helsinki,2023-05-17 13:17:37,Tallinn,2023-05-17 15:33:10
Tallinn,2023-05-17 16:18:15,Helsinki,2023-05-17 18:33:34
Helsinki,2023-05-17 19:18:48,Tallinn,2023-05-17 21:33:35
Tallinn,2023-05-18 04:15:25,Helsinki,2023-05-18 06:35:50
Helsinki,2023-05-18 07:20:58,Tallinn,2023-05-18 09:31:23
Tallinn,2023-05-18 10:16:34,Helsinki,2023-05-18 12:31:55
Helsinki,2023-05-18 13:22:00,Tallinn,2023-05-18 15:32:22
Tallinn,2023-05-18 16:17:49,Helsinki,2023-05-18 18:33:16
Helsinki,2023-05-18 19:18:20,Tallinn,2023-05-18 21:33:40
Tallinn,2023-05-19 04:19:52,Helsinki,2023-05-19 06:35:09
Helsinki,2023-05-19 07:15:14,Tallinn,2023-05-19 09:30:51
Tallinn,2023-05-19 10:16:05,Helsinki,2023-05-19 12:31:28
Helsinki,2023-05-19 13:16:29,Tallinn,2023-05-19 15:31:59
Tallinn,2023-05-19 16:17:07,Helsinki,2023-05-19 18:32:28
Helsinki,2023-05-19 19:17:31,Tallinn,2023-05-19 21:33:03
Tallinn,2023-05-20 04:14:14,Helsinki,2023-05-20 06:34:37
Helsinki,2023-05-20 07:19:45,Tallinn,2023-05-20 09:30:21
Tallinn,2023-05-20 10:15:31,Helsinki,2023-05-20 12:35:55
Helsinki,2023-05-20 13:15:59,Tallinn,2023-05-20 15:31:22
Tallinn,2023-05-20 16:16:34,Helsinki,2023-05-20 18:35:24
Helsinki,2023-05-20 19:17:08,Tallinn,2023-05-20 21:32:28
Tallinn,2023-05-21 04:18:45,Helsinki,2023-05-21 06:34:12
Helsinki,2023-05-21 07:19:19,Tallinn,2023-05-21 09:34:38
Tallinn,2023-05-21 10:19:45,Helsinki,2023-05-21 12:35:09
Helsinki,2023-05-21 13:15:20,Tallinn,2023-05-21 15:30:39
Tallinn,2023-05-21 16:20:47,Helsinki,2023-05-21 18:36:08
Helsinki,2023-05-21 19:16:15,Tallinn,2023-05-21 21:31:29
Tallinn,2023-05-22 04:22:44,Helsinki,2023-05-22 06:33:05
Helsinki,2023-05-22 07:18:06,Tallinn,2023-05-22 09:33:36
Tallinn,2023-05-22 10:18:44,Helsinki,2023-05-22 12:34:01
Helsinki,2023-05-22 13:14:12,Tallinn,2023-05-22 15:34:33
Tallinn,2023-05-22 16:24:46,Helsinki,2023-05-22 18:35:08
Helsinki,2023-05-22 19:15:16,Tallinn,2023-05-22 21:30:37
Tallinn,2023-05-23 04:16:48,Helsinki,2023-05-23 06:32:02
Helsinki,2023-05-23 07:17:12,Tallinn,2023-05-23 09:32:44
Tallinn,2023-05-23 10:17:51,Helsinki,2023-05-23 12:33:23
Helsinki,2023-05-23 13:18:33,Tallinn,2023-05-23 15:28:50
Tallinn,2023-05-23 16:19:06,Helsinki,2023-05-23 18:34:30
Helsinki,2023-05-23 19:44:40,Tallinn,2023-05-23 22:00:17
Tallinn,2023-05-24 04:16:15,Helsinki,2023-05-24 06:36:49
Helsinki,2023-05-24 07:17:01,Tallinn,2023-05-24 09:32:20
Tallinn,2023-05-24 10:17:36,Helsinki,2023-05-24 12:32:59
Helsinki,2023-05-24 13:18:10,Tallinn,2023-05-24 15:33:39
Tallinn,2023-05-24 16:18:45,Helsinki,2023-05-24 18:34:08
Helsinki,2023-05-24 19:29:16,Tallinn,2023-05-24 21:34:40
Tallinn,2023-05-25 04:15:58,Helsinki,2023-05-25 06:36:23
Helsinki,2023-05-25 07:16:23,Tallinn,2023-05-25 09:31:56
Tallinn,2023-05-25 10:17:02,Helsinki,2023-05-25 12:32:28
Helsinki,2023-05-25 13:22:37,Tallinn,2023-05-25 15:32:50
Tallinn,2023-05-25 16:18:05,Helsinki,2023-05-25 18:38:25
Helsinki,2023-05-25 19:18:29,Tallinn,2023-05-25 21:33:54
Tallinn,2023-05-26 04:20:07,Helsinki,2023-05-26 06:35:33
Helsinki,2023-05-26 07:20:40,Tallinn,2023-05-26 09:33:59
Tallinn,2023-05-26 10:21:02,Helsinki,2023-05-26 12:31:21
Helsinki,2023-05-26 13:21:31,Tallinn,2023-05-26 15:31:54
Tallinn,2023-05-26 16:17:02,Helsinki,2023-05-26 18:37:24
Helsinki,2023-05-26 19:17:30,Tallinn,2023-05-26 21:27:53
Tallinn,2023-05-27 04:29:07,Helsinki,2023-05-27 06:39:22
Helsinki,2023-05-27 07:19:37,Tallinn,2023-05-27 09:29:52
Tallinn,2023-05-27 10:20:09,Helsinki,2023-05-27 12:30:30
Helsinki,2023-05-27 13:20:41,Tallinn,2023-05-27 15:31:01
Tallinn,2023-05-27 16:16:12,Helsinki,2023-05-27 18:36:26
Helsinki,2023-05-27 19:16:38,Tallinn,2023-05-27 21:29:58
Tallinn,2023-05-28 04:18:06,Helsinki,2023-05-28 06:33:33
Helsinki,2023-05-28 07:18:43,Tallinn,2023-05-28 09:34:06
Tallinn,2023-05-28 10:19:13,Helsinki,2023-05-28 12:34:40
Helsinki,2023-05-28 13:19:50,Tallinn,2023-05-28 15:30:10
Tallinn,2023-05-28 16:20:23,Helsinki,2023-05-28 18:35:45
Helsinki,2023-05-28 19:25:52,Tallinn,2023-05-28 21:31:19
Tallinn,2023-05-29 04:17:33,Helsinki,2023-05-29 06:37:55
Helsinki,2023-05-29 07:18:05,Tallinn,2023-05-29 09:28:31
Tallinn,2023-05-29 10:18:42,Helsinki,2023-05-29 12:34:00
Helsinki,2023-05-29 13:19:11,Tallinn,2023-05-29 15:29:37
Tallinn,2023-05-29 16:24:47,Helsinki,2023-05-29 18:40:15
Helsinki,2023-05-29 19:20:22,Tallinn,2023-05-29 21:30:47
Tallinn,2023-05-30 04:46:59,Helsinki,2023-05-30 06:52:18
Helsinki,2023-05-30 07:22:28,Tallinn,2023-05-30 09:27:59
Tallinn,2023-05-30 10:18:10,Helsinki,2023-05-30 12:33:28
Helsinki,2023-05-30 13:18:38,Tallinn,2023-05-30 15:29:03
Tallinn,2023-05-30 16:19:15,Helsinki,2023-05-30 18:34:35
Helsinki,2023-05-30 19:54:52,Tallinn,2023-05-30 22:00:17
Tallinn,2023-05-31 04:21:24,Helsinki,2023-05-31 06:35:53
Helsinki,2023-05-31 07:16:45,Tallinn,2023-05-31 09:27:05
Tallinn,2023-05-31 10:17:26,Helsinki,2023-05-31 12:32:43
Helsinki,2023-05-31 13:17:53,Tallinn,2023-05-31 15:31:29
Tallinn,2023-05-31 16:18:27,Helsinki,2023-05-31 18:33:49
Helsinki,2023-05-31 19:13:54,Tallinn,2023-05-31 21:34:17
Tallinn,2023-06-01 04:15:21,Helsinki,2023-06-01 06:34:37
Helsinki,2023-06-01 07:15:58,Tallinn,2023-06-01 09:31:20
Tallinn,2023-06-01 10:16:24,Helsinki,2023-06-01 12:36:45
Helsinki,2023-06-01 13:16:52,Tallinn,2023-06-01 15:32:12
Tallinn,2023-06-01 16:17:19,Helsinki,2023-06-01 18:32:41
Helsinki,2023-06-01 19:27:47,Tallinn,2023-06-01 21:37:57
Tallinn,2023-06-02 04:19:11,Helsinki,2023-06-02 06:34:19
Helsinki,2023-06-02 07:19:42,Tallinn,2023-06-02 09:35:06
Tallinn,2023-06-02 10:15:14,Helsinki,2023-06-02 12:34:27
Helsinki,2023-06-02 13:15:44,Tallinn,2023-06-02 15:34:11
Tallinn,2023-06-02 16:16:27,Helsinki,2023-06-02 18:36:52
Helsinki,2023-06-02 19:16:53,Tallinn,2023-06-02 21:35:25
Tallinn,2023-06-03 04:18:34,Helsinki,2023-06-03 06:33:43
Helsinki,2023-06-03 07:19:06,Tallinn,2023-06-03 09:32:17
Tallinn,2023-06-03 10:14:40,Helsinki,2023-06-03 12:33:07
Helsinki,2023-06-03 13:20:17,Tallinn,2023-06-03 15:33:57
Tallinn,2023-06-03 16:15:43,Helsinki,2023-06-03 18:31:08
Helsinki,2023-06-03 19:16:19,Tallinn,2023-06-03 21:35:46
Tallinn,2023-06-04 04:17:58,Helsinki,2023-06-04 06:33:17
Helsinki,2023-06-04 07:18:18,Tallinn,2023-06-04 09:33:44
Tallinn,2023-06-04 10:18:53,Helsinki,2023-06-04 12:34:14
Helsinki,2023-06-04 13:19:30,Tallinn,2023-06-04 15:29:47
Tallinn,2023-06-04 16:19:58,Helsinki,2023-06-04 18:35:23
Helsinki,2023-06-04 19:15:33,Tallinn,2023-06-04 21:35:54
Tallinn,2023-06-04 21:45:54,Helsinki,2023-06-05 06:32:02
Helsinki,2023-06-05 07:17:34,Tallinn,2023-06-05 09:37:53
Tallinn,2023-06-05 10:18:07,Helsinki,2023-06-05 12:33:28
Helsinki,2023-06-05 13:18:42,Tallinn,2023-06-05 15:34:04
Tallinn,2023-06-05 16:29:13,Helsinki,2023-06-05 18:34:32
Helsinki,2023-06-05 19:14:39,Tallinn,2023-06-05 21:35:08
Tallinn,2023-06-06 04:16:15,Helsinki,2023-06-06 06:36:13
Helsinki,2023-06-06 07:16:44,Tallinn,2023-06-06 09:32:08
Tallinn,2023-06-06 10:17:16,Helsinki,2023-06-06 12:32:45
Helsinki,2023-06-06 13:17:52,Tallinn,2023-06-06 15:32:40
Tallinn,2023-06-06 16:18:31,Helsinki,2023-06-06 18:33:50
Helsinki,2023-06-06 19:49:06,Tallinn,2023-06-06 22:02:43
Tallinn,2023-06-07 04:15:29,Helsinki,2023-06-07 06:34:33
Helsinki,2023-06-07 07:15:52,Tallinn,2023-06-07 09:31:21
Tallinn,2023-06-07 10:16:31,Helsinki,2023-06-07 12:31:53
Helsinki,2023-06-07 13:22:05,Tallinn,2023-06-07 15:32:06
Tallinn,2023-06-07 16:17:36,Helsinki,2023-06-07 18:37:58
Helsinki,2023-06-07 19:18:08,Tallinn,2023-06-07 21:32:30
Tallinn,2023-06-08 04:19:39,Helsinki,2023-06-08 06:34:23
Helsinki,2023-06-08 07:15:14,Tallinn,2023-06-08 09:30:37
Tallinn,2023-06-08 10:15:48,Helsinki,2023-06-08 12:31:03
Helsinki,2023-06-08 13:21:19,Tallinn,2023-06-08 15:31:16
Tallinn,2023-06-08 16:16:57,Helsinki,2023-06-08 18:37:25
Helsinki,2023-06-08 19:22:32,Tallinn,2023-06-08 21:32:54
Tallinn,2023-06-08 21:53:02,Helsinki,2023-06-09 06:34:18
Helsinki,2023-06-09 07:19:35,Tallinn,2023-06-09 09:29:59
Tallinn,2023-06-09 10:15:14,Helsinki,2023-06-09 12:33:55
Helsinki,2023-06-09 13:20:45,Tallinn,2023-06-09 15:30:59
Tallinn,2023-06-09 16:16:07,Helsinki,2023-06-09 18:36:27
Helsinki,2023-06-09 19:16:34,Tallinn,2023-06-09 21:31:49
Tallinn,2023-06-10 04:18:04,Helsinki,2023-06-10 06:33:30
Helsinki,2023-06-10 07:18:39,Tallinn,2023-06-10 09:33:59
Tallinn,2023-06-10 10:19:06,Helsinki,2023-06-10 12:34:28
Helsinki,2023-06-10 13:14:41,Tallinn,2023-06-10 15:35:02
Tallinn,2023-06-10 16:20:15,Helsinki,2023-06-10 18:35:38
Helsinki,2023-06-10 19:15:41,Tallinn,2023-06-10 21:36:12
Tallinn,2023-06-11 04:17:13,Helsinki,2023-06-11 06:37:37
Helsinki,2023-06-11 07:17:38,Tallinn,2023-06-11 09:33:09
Tallinn,2023-06-11 10:18:19,Helsinki,2023-06-11 12:33:40
Helsinki,2023-06-11 13:18:49,Tallinn,2023-06-11 15:34:16
Tallinn,2023-06-11 16:19:25,Helsinki,2023-06-11 18:34:48
Helsinki,2023-06-11 19:19:55,Tallinn,2023-06-11 21:30:16
Tallinn,2023-06-11 21:50:18,Helsinki,2023-06-12 06:36:54
Helsinki,2023-06-12 07:22:05,Tallinn,2023-06-12 09:37:27
Tallinn,2023-06-12 10:17:33,Helsinki,2023-06-12 12:32:49
Helsinki,2023-06-12 13:18:06,Tallinn,2023-06-12 15:33:34
Tallinn,2023-06-12 16:28:43,Helsinki,2023-06-12 18:34:00
Helsinki,2023-06-12 19:14:03,Tallinn,2023-06-12 21:34:02
Tallinn,2023-06-13 04:20:31,Helsinki,2023-06-13 06:35:19
Helsinki,2023-06-13 07:15:56,Tallinn,2023-06-13 09:36:10
Tallinn,2023-06-13 10:16:33,Helsinki,2023-06-13 12:36:42
Helsinki,2023-06-13 13:17:09,Tallinn,2023-06-13 15:32:34
Tallinn,2023-06-13 16:17:41,Helsinki,2023-06-13 18:33:04
Helsinki,2023-06-13 19:43:17,Tallinn,2023-06-13 22:03:43
Tallinn,2023-06-14 04:19:42,Helsinki,2023-06-14 06:35:03
Helsinki,2023-06-14 07:15:19,Tallinn,2023-06-14 09:30:43
Tallinn,2023-06-14 10:15:52,Helsinki,2023-06-14 12:34:46
Helsinki,2023-06-14 13:21:29,Tallinn,2023-06-14 15:31:48
Tallinn,2023-06-14 16:16:55,Helsinki,2023-06-14 18:32:26
Helsinki,2023-06-14 19:17:33,Tallinn,2023-06-14 21:32:59
Tallinn,2023-06-15 04:19:08,Helsinki,2023-06-15 06:34:31
Helsinki,2023-06-15 07:19:41,Tallinn,2023-06-15 09:35:03
Tallinn,2023-06-15 10:15:21,Helsinki,2023-06-15 12:35:12
Helsinki,2023-06-15 13:20:52,Tallinn,2023-06-15 15:34:56
Tallinn,2023-06-15 16:16:27,Helsinki,2023-06-15 18:35:51
Helsinki,2023-06-15 19:27:02,Tallinn,2023-06-15 21:37:00
Tallinn,2023-06-16 04:18:24,Helsinki,2023-06-16 06:33:43
Helsinki,2023-06-16 07:18:48,Tallinn,2023-06-16 09:34:07
Tallinn,2023-06-16 10:19:24,Helsinki,2023-06-16 12:34:33
Helsinki,2023-06-16 13:20:02,Tallinn,2023-06-16 15:30:22
Tallinn,2023-06-16 16:20:36,Helsinki,2023-06-16 18:35:54
Helsinki,2023-06-16 19:21:05,Tallinn,2023-06-16 21:35:42
Tallinn,2023-06-17 04:17:44,Helsinki,2023-06-17 06:33:05
Helsinki,2023-06-17 07:18:11,Tallinn,2023-06-17 09:33:37
Tallinn,2023-06-17 10:18:45,Helsinki,2023-06-17 12:34:05
Helsinki,2023-06-17 13:19:14,Tallinn,2023-06-17 15:34:38
Tallinn,2023-06-17 16:19:48,Helsinki,2023-06-17 18:35:13
Helsinki,2023-06-17 19:15:14,Tallinn,2023-06-17 21:35:20
Tallinn,2023-06-18 04:16:49,Helsinki,2023-06-18 06:35:50
Helsinki,2023-06-18 07:27:21,Tallinn,2023-06-18 09:35:26
Tallinn,2023-06-18 10:17:55,Helsinki,2023-06-18 12:33:26
Helsinki,2023-06-18 13:18:33,Tallinn,2023-06-18 15:28:47
Tallinn,2023-06-18 16:24:01,Helsinki,2023-06-18 18:34:12
Helsinki,2023-06-18 19:19:29,Tallinn,2023-06-18 21:34:45
Tallinn,2023-06-19 04:21:05,Helsinki,2023-06-19 06:36:22
Helsinki,2023-06-19 07:16:36,Tallinn,2023-06-19 09:32:00
Tallinn,2023-06-19 10:17:13,Helsinki,2023-06-19 12:32:34
Helsinki,2023-06-19 13:17:48,Tallinn,2023-06-19 15:32:39
Tallinn,2023-06-19 16:18:18,Helsinki,2023-06-19 18:33:39
Helsinki,2023-06-19 19:13:45,Tallinn,2023-06-19 21:34:13
Tallinn,2023-06-20 04:20:30,Helsinki,2023-06-20 06:35:34
Helsinki,2023-06-20 07:16:06,Tallinn,2023-06-20 09:31:34
Tallinn,2023-06-20 10:16:43,Helsinki,2023-06-20 12:32:09
Helsinki,2023-06-20 13:17:15,Tallinn,2023-06-20 15:32:38
Tallinn,2023-06-20 16:22:50,Helsinki,2023-06-20 18:33:09
Helsinki,2023-06-20 19:48:23,Tallinn,2023-06-20 22:03:36
Tallinn,2023-06-21 04:14:44,Helsinki,2023-06-21 06:35:05
Helsinki,2023-06-21 07:20:23,Tallinn,2023-06-21 09:30:48
Tallinn,2023-06-21 10:15:56,Helsinki,2023-06-21 12:36:27
Helsinki,2023-06-21 13:22:55,Tallinn,2023-06-21 15:37:44
Tallinn,2023-06-21 16:18:34,Helsinki,2023-06-21 18:33:52
Helsinki,2023-06-21 19:29:03,Tallinn,2023-06-21 21:34:18
Tallinn,2023-06-22 04:15:38,Helsinki,2023-06-22 06:34:14
Helsinki,2023-06-22 07:16:15,Tallinn,2023-06-22 09:31:33
Tallinn,2023-06-22 10:16:44,Helsinki,2023-06-22 12:32:12
Helsinki,2023-06-22 13:22:24,Tallinn,2023-06-22 15:33:57
Tallinn,2023-06-22 16:19:10,Helsinki,2023-06-22 18:34:31
Helsinki,2023-06-22 19:19:47,Tallinn,2023-06-22 21:35:12
Tallinn,2023-06-23 04:21:28,Helsinki,2023-06-23 06:31:55
Helsinki,2023-06-23 07:17:00,Tallinn,2023-06-23 09:32:31
Tallinn,2023-06-23 10:17:41,Helsinki,2023-06-23 12:33:06
Helsinki,2023-06-23 13:18:17,Tallinn,2023-06-23 15:33:43
Tallinn,2023-06-23 16:13:52,Helsinki,2023-06-23 18:34:20
Helsinki,2023-06-23 19:14:32,Tallinn,2023-06-23 21:35:03
Tallinn,2023-06-24 04:16:33,Helsinki,2023-06-24 06:36:07
Helsinki,2023-06-24 07:22:19,Tallinn,2023-06-24 09:32:35
Tallinn,2023-06-24 10:17:45,Helsinki,2023-06-24 12:33:06
Helsinki,2023-06-24 13:13:24,Tallinn,2023-06-24 15:33:14
Tallinn,2023-06-24 16:13:47,Helsinki,2023-06-24 18:34:12
Helsinki,2023-06-24 19:14:19,Tallinn,2023-06-24 21:34:39
Tallinn,2023-06-25 04:21:01,Helsinki,2023-06-25 06:36:00
Helsinki,2023-06-25 07:16:30,Tallinn,2023-06-25 09:31:56
Tallinn,2023-06-25 10:17:07,Helsinki,2023-06-25 12:32:29
Helsinki,2023-06-25 13:17:35,Tallinn,2023-06-25 15:32:58
Tallinn,2023-06-25 16:18:10,Helsinki,2023-06-25 18:33:27
Helsinki,2023-06-25 19:13:39,Tallinn,2023-06-25 21:33:59
Tallinn,2023-06-26 04:20:18,Helsinki,2023-06-26 06:35:12
Helsinki,2023-06-26 07:20:45,Tallinn,2023-06-26 09:36:15
Tallinn,2023-06-26 10:21:27,Helsinki,2023-06-26 12:31:39
Helsinki,2023-06-26 13:16:50,Tallinn,2023-06-26 15:36:40
Tallinn,2023-06-26 16:22:26,Helsinki,2023-06-26 18:32:51
Helsinki,2023-06-26 19:17:59,Tallinn,2023-06-26 21:33:17
Tallinn,2023-06-27 04:19:33,Helsinki,2023-06-27 06:34:59
Helsinki,2023-06-27 07:20:07,Tallinn,2023-06-27 09:34:03
Tallinn,2023-06-27 10:20:40,Helsinki,2023-06-27 12:36:03
Helsinki,2023-06-27 13:16:05,Tallinn,2023-06-27 15:31:27
Tallinn,2023-06-27 16:21:47,Helsinki,2023-06-27 18:36:58
Helsinki,2023-06-27 19:47:09,Tallinn,2023-06-27 22:02:37
Tallinn,2023-06-28 04:18:33,Helsinki,2023-06-28 06:33:51
Helsinki,2023-06-28 07:19:01,Tallinn,2023-06-28 09:33:48
Tallinn,2023-06-28 10:19:36,Helsinki,2023-06-28 12:34:46
Helsinki,2023-06-28 13:20:12,Tallinn,2023-06-28 15:30:33
Tallinn,2023-06-28 16:15:34,Helsinki,2023-06-28 18:36:04
Helsinki,2023-06-28 19:16:09,Tallinn,2023-06-28 21:34:34
Tallinn,2023-06-29 04:27:43,Helsinki,2023-06-29 06:33:07
Helsinki,2023-06-29 07:18:15,Tallinn,2023-06-29 09:33:29
Tallinn,2023-06-29 10:18:45,Helsinki,2023-06-29 12:33:47
Helsinki,2023-06-29 13:19:09,Tallinn,2023-06-29 15:34:11
Tallinn,2023-06-29 16:19:43,Helsinki,2023-06-29 18:34:59
Helsinki,2023-06-29 19:15:09,Tallinn,2023-06-29 21:34:22
Tallinn,2023-06-30 04:16:33,Helsinki,2023-06-30 06:35:52
Helsinki,2023-06-30 07:17:01,Tallinn,2023-06-30 09:32:21
Tallinn,2023-06-30 10:17:46,Helsinki,2023-06-30 12:33:04
Helsinki,2023-06-30 13:18:04,Tallinn,2023-06-30 15:32:49
Tallinn,2023-06-30 16:18:45,Helsinki,2023-06-30 18:33:58
Helsinki,2023-06-30 19:14:37,Tallinn,2023-06-30 21:35:03
Tallinn,2023-07-01 04:16:08,Helsinki,2023-07-01 06:31:27
Helsinki,2023-07-01 07:16:33,Tallinn,2023-07-01 09:36:55
Tallinn,2023-07-01 10:17:03,Helsinki,2023-07-01 12:32:27
Helsinki,2023-07-01 13:27:32,Tallinn,2023-07-01 15:32:47
Tallinn,2023-07-01 16:18:03,Helsinki,2023-07-01 18:33:26
Helsinki,2023-07-01 19:18:30,Tallinn,2023-07-01 21:33:58
Tallinn,2023-07-02 04:19:53,Helsinki,2023-07-02 06:33:20
Helsinki,2023-07-02 07:20:18,Tallinn,2023-07-02 09:35:46
Tallinn,2023-07-02 10:20:54,Helsinki,2023-07-02 12:35:50
Helsinki,2023-07-02 13:16:29,Tallinn,2023-07-02 15:31:48
Tallinn,2023-07-02 16:16:55,Helsinki,2023-07-02 18:32:18
Helsinki,2023-07-02 19:17:26,Tallinn,2023-07-02 21:37:14
Tallinn,2023-07-03 04:19:02,Helsinki,2023-07-03 06:34:19
Helsinki,2023-07-03 07:29:35,Tallinn,2023-07-03 09:34:52
Tallinn,2023-07-03 10:24:58,Helsinki,2023-07-03 12:35:18
Helsinki,2023-07-03 13:20:32,Tallinn,2023-07-03 15:35:55
Tallinn,2023-07-03 16:20:59,Helsinki,2023-07-03 18:31:24
Helsinki,2023-07-03 19:16:34,Tallinn,2023-07-03 21:35:08
Tallinn,2023-07-04 04:18:06,Helsinki,2023-07-04 06:33:22
Helsinki,2023-07-04 07:18:32,Tallinn,2023-07-04 09:33:48
Tallinn,2023-07-04 10:18:54,Helsinki,2023-07-04 12:34:20
Helsinki,2023-07-04 13:19:28,Tallinn,2023-07-04 15:33:13
Tallinn,2023-07-04 16:14:53,Helsinki,2023-07-04 18:34:07
Helsinki,2023-07-04 19:45:31,Tallinn,2023-07-04 22:05:55
Tallinn,2023-07-04 23:10:24,Helsinki,2023-07-05 06:32:25
Helsinki,2023-07-05 07:17:32,Tallinn,2023-07-05 09:31:36
Tallinn,2023-07-05 10:18:12,Helsinki,2023-07-05 12:38:32
Helsinki,2023-07-05 13:23:42,Tallinn,2023-07-05 15:32:39
Tallinn,2023-07-05 16:19:14,Helsinki,2023-07-05 18:34:37
Helsinki,2023-07-05 18:57:31,Tallinn,2023-07-05 21:30:06
Tallinn,2023-07-06 04:21:15,Helsinki,2023-07-06 06:36:38
Helsinki,2023-07-06 07:21:50,Tallinn,2023-07-06 09:32:14
Tallinn,2023-07-06 10:17:21,Helsinki,2023-07-06 12:32:54
Helsinki,2023-07-06 13:23:06,Tallinn,2023-07-06 15:33:25
Tallinn,2023-07-06 16:18:41,Helsinki,2023-07-06 18:34:05
Helsinki,2023-07-06 19:29:18,Tallinn,2023-07-06 21:34:28
Tallinn,2023-07-07 04:56:05,Helsinki,2023-07-07 06:56:19
Helsinki,2023-07-07 07:41:33,Tallinn,2023-07-07 09:41:03
Tallinn,2023-07-07 10:17:02,Helsinki,2023-07-07 12:32:24
Helsinki,2023-07-07 13:22:32,Tallinn,2023-07-07 15:32:30
Tallinn,2023-07-07 16:18:09,Helsinki,2023-07-07 18:33:30
Helsinki,2023-07-07 19:18:36,Tallinn,2023-07-07 21:33:18
Tallinn,2023-07-08 04:20:11,Helsinki,2023-07-08 06:35:29
Helsinki,2023-07-08 07:15:44,Tallinn,2023-07-08 09:30:45
Tallinn,2023-07-08 10:16:29,Helsinki,2023-07-08 12:31:54
Helsinki,2023-07-08 13:17:02,Tallinn,2023-07-08 15:32:31
Tallinn,2023-07-08 16:17:26,Helsinki,2023-07-08 18:32:54
Helsinki,2023-07-08 19:18:02,Tallinn,2023-07-08 21:33:11
Tallinn,2023-07-09 04:19:36,Helsinki,2023-07-09 06:34:58
Helsinki,2023-07-09 07:20:02,Tallinn,2023-07-09 09:35:15
Tallinn,2023-07-09 10:15:31,Helsinki,2023-07-09 12:35:44
Helsinki,2023-07-09 13:21:21,Tallinn,2023-07-09 15:31:13
Tallinn,2023-07-09 16:16:45,Helsinki,2023-07-09 18:32:11
Helsinki,2023-07-09 19:17:17,Tallinn,2023-07-09 21:32:06
Tallinn,2023-07-09 23:17:57,Helsinki,2023-07-10 06:34:14
Helsinki,2023-07-10 07:29:24,Tallinn,2023-07-10 09:29:42
Tallinn,2023-07-10 10:14:47,Helsinki,2023-07-10 12:34:59
Helsinki,2023-07-10 13:20:26,Tallinn,2023-07-10 15:30:49
Tallinn,2023-07-10 16:15:54,Helsinki,2023-07-10 18:35:22
Helsinki,2023-07-10 19:16:27,Tallinn,2023-07-10 21:35:31
Tallinn,2023-07-11 04:17:54,Helsinki,2023-07-11 06:33:19
Helsinki,2023-07-11 07:18:19,Tallinn,2023-07-11 09:31:44
Tallinn,2023-07-11 10:18:59,Helsinki,2023-07-11 12:34:19
Helsinki,2023-07-11 13:19:37,Tallinn,2023-07-11 15:33:13
Tallinn,2023-07-11 16:15:05,Helsinki,2023-07-11 18:35:34
Helsinki,2023-07-11 19:45:44,Tallinn,2023-07-11 22:06:11
Tallinn,2023-07-12 04:17:32,Helsinki,2023-07-12 06:32:47
Helsinki,2023-07-12 07:17:57,Tallinn,2023-07-12 09:33:28
Tallinn,2023-07-12 10:18:33,Helsinki,2023-07-12 12:33:54
Helsinki,2023-07-12 13:19:03,Tallinn,2023-07-12 15:34:30
Tallinn,2023-07-12 16:24:40,Helsinki,2023-07-12 18:33:43
Helsinki,2023-07-12 19:15:08,Tallinn,2023-07-12 21:30:27
Tallinn,2023-07-13 04:16:44,Helsinki,2023-07-13 06:32:06
Helsinki,2023-07-13 07:17:14,Tallinn,2023-07-13 09:32:30
Tallinn,2023-07-13 10:17:54,Helsinki,2023-07-13 12:33:17
Helsinki,2023-07-13 13:08:23,Tallinn,2023-07-13 15:33:47
Tallinn,2023-07-13 16:19:00,Helsinki,2023-07-13 18:34:07
Helsinki,2023-07-13 19:14:23,Tallinn,2023-07-13 21:34:22
Tallinn,2023-07-13 22:37:22,Helsinki,2023-07-14 06:36:13
Helsinki,2023-07-14 07:21:29,Tallinn,2023-07-14 09:31:39
Tallinn,2023-07-14 10:17:03,Helsinki,2023-07-14 12:32:29
Helsinki,2023-07-14 13:22:39,Tallinn,2023-07-14 15:33:12
Tallinn,2023-07-14 16:18:20,Helsinki,2023-07-14 18:33:44
Helsinki,2023-07-14 19:18:51,Tallinn,2023-07-14 21:32:36
Tallinn,2023-07-15 04:20:18,Helsinki,2023-07-15 06:30:39
Helsinki,2023-07-15 07:20:50,Tallinn,2023-07-15 09:31:07
Tallinn,2023-07-15 10:16:16,Helsinki,2023-07-15 12:31:38
Helsinki,2023-07-15 13:21:45,Tallinn,2023-07-15 15:32:13
Tallinn,2023-07-15 16:17:14,Helsinki,2023-07-15 18:32:36
Helsinki,2023-07-15 19:17:45,Tallinn,2023-07-15 21:40:15
Tallinn,2023-07-15 23:31:24,Helsinki,2023-07-16 06:33:37
Helsinki,2023-07-16 07:14:43,Tallinn,2023-07-16 09:35:01
Tallinn,2023-07-16 10:20:04,Helsinki,2023-07-16 12:35:35
Helsinki,2023-07-16 13:15:33,Tallinn,2023-07-16 15:30:54
